ANO_PUBLIC_ID,POP_PERSPECTIVE_FK,ANO_COMPONENT_NAME
EMAPA:17782,"Whole mouse","olfactory cortex ventricular layer"
EMAPA:35613,"Whole mouse","olfactory gland"
EMAPA:17797,"Whole mouse","olfactory I nerve"
EMAPA:17778,"Whole mouse","olfactory lobe"
EMAPA:35614,"Whole mouse","olfactory nerve layer"
EMAPA:16800,"Whole mouse","olfactory pit"
EMAPA:16543,"Whole mouse","olfactory placode"
EMAPA:36004,"Whole mouse","olfactory system"
EMAPA:35615,"Whole mouse","olfactory tract"
EMAPA:35616,"Whole mouse","olfactory tubercle"
EMAPA:16889,"Whole mouse","omental bursa"
EMAPA:18458,"Whole mouse","omental bursa"
EMAPA:18461,"Whole mouse","omental bursa cavity"
EMAPA:18048,"Whole mouse","omental bursa inferior recess"
EMAPA:16890,"Whole mouse","omental bursa mesothelium"
EMAPA:18459,"Whole mouse","omental bursa mesothelium"
EMAPA:18460,"Whole mouse","omental bursa parietal mesothelium"
EMAPA:16891,"Whole mouse","omental bursa parietal mesothelium"
EMAPA:18049,"Whole mouse","omental bursa superior recess"
EMAPA:29876,"Whole mouse","oocyte of atretic follicle"
EMAPA:30757,"Whole mouse","oocyte of primordial follicle"
EMAPA:29864,"Whole mouse","oocyte of secondary follicle"
EMAPA:30765,"Whole mouse","oocyte of tertiary follicle"
EMAPA:17007,"Whole mouse","ophthalmic artery"
EMAPA:19313,"Whole mouse","ophthalmic vein"
EMAPA:17603,"Whole mouse","optic chiasma"
EMAPA:16674,"Whole mouse","optic cup"
EMAPA:16675,"Whole mouse","optic cup inner layer"
EMAPA:16676,"Whole mouse","optic cup intraretinal space"
EMAPA:16677,"Whole mouse","optic cup outer layer"
EMAPA:18238,"Whole mouse","optic disc"
EMAPA:25088,"Whole mouse","optic disc"
EMAPA:16322,"Whole mouse","optic eminence"
EMAPA:16323,"Whole mouse","optic eminence ectoderm"
EMAPA:16324,"Whole mouse","optic eminence mesenchyme"
EMAPA:16539,"Whole mouse","optic eminence surface ectoderm"
EMAPA:17166,"Whole mouse","optic fissure"
EMAPA:18716,"Whole mouse","optic foramen"
EMAPA:17575,"Whole mouse","optic II nerve"
EMAPA:17846,"Whole mouse","optic nerve"
EMAPA:16325,"Whole mouse","optic pit"
EMAPA:16326,"Whole mouse","optic pit neural ectoderm"
EMAPA:16902,"Whole mouse","optic recess"
EMAPA:16644,"Whole mouse","optic recess"
EMAPA:16678,"Whole mouse","optic stalk"
EMAPA:16199,"Whole mouse","optic sulcus"
EMAPA:16200,"Whole mouse","optic sulcus neural ectoderm"
EMAPA:35617,"Whole mouse","optic tract"
EMAPA:16540,"Whole mouse","optic vesicle"
EMAPA:16541,"Whole mouse","optic vesicle neural ectoderm"
EMAPA:17411,"Whole mouse","oral cavity"
EMAPA:26942,"Whole mouse","oral epithelium"
EMAPA:26947,"Whole mouse","oral lamina propria"
EMAPA:26937,"Whole mouse","oral mucosa"
EMAPA:16262,"Whole mouse","oral region"
EMAPA:18399,"Whole mouse","oral region cavity"
EMAPA:35200,"Whole mouse","oral region epithelium"
EMAPA:16839,"Whole mouse","oral region epithelium"
EMAPA:16723,"Whole mouse","oral region gland"
EMAPA:35618,"Whole mouse","oral region mesenchyme"
EMAPA:26952,"Whole mouse","oral region muscularis"
EMAPA:16726,"Whole mouse","oral region rest of ectoderm"
EMAPA:16724,"Whole mouse","oral region-derived pituitary"
EMAPA:35619,"Whole mouse","orbicularis oculi"
EMAPA:19152,"Whole mouse","orbital fat pad"
EMAPA:18717,"Whole mouse","orbital fissure"
EMAPA:18719,"Whole mouse",orbito-sphenoid
EMAPA:35949,"Whole mouse",organ
EMAPA:19061,"Whole mouse","organ of Corti"
EMAPA:16103,"Whole mouse","organ system"
EMAPA:17200,"Whole mouse","oronasal cavity"
EMAPA:25094,"Whole mouse",oropharynx
EMAPA:25095,"Whole mouse","oropharynx gland"
EMAPA:25096,"Whole mouse","oropharynx gland duct"
EMAPA:30823,"Whole mouse","os clitoris"
EMAPA:29769,"Whole mouse","os penis"
EMAPA:35620,"Whole mouse","osseus cochlea"
EMAPA:35621,"Whole mouse","osseus cochlear canal"
EMAPA:35622,"Whole mouse","osseus spiral lamina"
EMAPA:17824,"Whole mouse",ossicle
EMAPA:35979,"Whole mouse","ossicle cartilage condensation"
EMAPA:35982,"Whole mouse","ossicle pre-cartilage condensation"
EMAPA:17596,"Whole mouse","otic capsule"
EMAPA:18803,"Whole mouse","otic cartilage"
EMAPA:16536,"Whole mouse","otic pit"
EMAPA:16538,"Whole mouse","otic pit epithelium"
EMAPA:18446,"Whole mouse","otic pit lumen"
EMAPA:16537,"Whole mouse","otic pit mesenchyme"
EMAPA:16195,"Whole mouse","otic placode"
EMAPA:16197,"Whole mouse","otic placode epithelium"
EMAPA:16196,"Whole mouse","otic placode mesenchyme"
EMAPA:16669,"Whole mouse",otocyst
EMAPA:16671,"Whole mouse","otocyst epithelium"
EMAPA:25363,"Whole mouse","otocyst lumen"
EMAPA:16670,"Whole mouse","otocyst mesenchyme"
EMAPA:16991,"Whole mouse","outer ear"
EMAPA:35956,"Whole mouse","outer ear epithelium"
EMAPA:30751,"Whole mouse","outer layer of ductus deferens"
EMAPA:30749,"Whole mouse","outer layer of epididymis"
EMAPA:29049,"Whole mouse","outer layer of oviduct"
EMAPA:30675,"Whole mouse","outer layer of uterine horn"
EMAPA:28346,"Whole mouse","outer medullary collecting duct"
EMAPA:31384,"Whole mouse","outer medullary fibroblast"
EMAPA:28337,"Whole mouse","outer medullary interstitium"
EMAPA:28310,"Whole mouse","outer renal medulla"
EMAPA:29663,"Whole mouse","outer stripe of outer medulla"
EMAPA:16346,"Whole mouse","outflow tract"
EMAPA:17329,"Whole mouse","outflow tract aortic component"
EMAPA:16347,"Whole mouse","outflow tract cardiac jelly"
EMAPA:35623,"Whole mouse","outflow tract cardiac muscle"
EMAPA:16348,"Whole mouse","outflow tract endocardial tube"
EMAPA:16349,"Whole mouse","outflow tract mesenchyme"
EMAPA:17330,"Whole mouse","outflow tract pulmonary component"
EMAPA:35624,"Whole mouse","outflow tract pulmonary component distal part"
EMAPA:17619,"Whole mouse","outflow tract pulmonary component proximal part"
EMAPA:18620,"Whole mouse","ovarian artery"
EMAPA:18644,"Whole mouse","ovarian vein"
EMAPA:17962,"Whole mouse",ovary
EMAPA:35625,"Whole mouse","ovary antral follicle"
EMAPA:35626,"Whole mouse","ovary capsule"
EMAPA:35627,"Whole mouse","ovary follicle"
EMAPA:35628,"Whole mouse","ovary growing follicle"
EMAPA:35629,"Whole mouse","ovary mature follicle"
EMAPA:35630,"Whole mouse","ovary preantral follicle"
EMAPA:35631,"Whole mouse","ovary primary follicle"
EMAPA:35632,"Whole mouse","ovary secondary follicle"
EMAPA:35633,"Whole mouse","ovary stratum granulosum"
EMAPA:35634,"Whole mouse","ovary stroma"
EMAPA:35636,"Whole mouse","ovary theca"
EMAPA:18984,"Whole mouse",oviduct
EMAPA:29897,"Whole mouse","oviduct infundibulum"
EMAPA:31058,"Whole mouse","ovigerous cord"
EMAPA:35638,"Whole mouse","palatal rugae"
EMAPA:35637,"Whole mouse","palatal rugae"
EMAPA:35639,"Whole mouse","palatal rugae epithelium"
EMAPA:35640,"Whole mouse","palatal rugae epithelium"
EMAPA:35641,"Whole mouse","palatal rugae mesenchyme"
EMAPA:35642,"Whole mouse","palatal rugae mesenchyme"
EMAPA:17362,"Whole mouse","palatal shelf"
EMAPA:17930,"Whole mouse","palatal shelf"
EMAPA:17363,"Whole mouse","palatal shelf epithelium"
EMAPA:17931,"Whole mouse","palatal shelf epithelium"
EMAPA:17932,"Whole mouse","palatal shelf mesenchyme"
EMAPA:17364,"Whole mouse","palatal shelf mesenchyme"
EMAPA:18948,"Whole mouse",palate
EMAPA:32810,"Whole mouse","palate epithelium"
EMAPA:32811,"Whole mouse","palate mesenchyme"
EMAPA:35643,"Whole mouse","palatine gland"
EMAPA:35644,"Whole mouse","palatine tonsil"
EMAPA:18883,"Whole mouse",palatoglossus
EMAPA:18278,"Whole mouse",palatoglossus
EMAPA:32780,"Whole mouse",pallidum
EMAPA:18489,"Whole mouse","palmar pads"
EMAPA:18816,"Whole mouse",pancreas
EMAPA:17503,"Whole mouse",pancreas
EMAPA:19246,"Whole mouse","pancreas body islets of Langerhans"
EMAPA:17506,"Whole mouse","pancreas body parenchyma"
EMAPA:18819,"Whole mouse","pancreas body parenchyma"
EMAPA:35645,"Whole mouse","pancreas epithelium"
EMAPA:35646,"Whole mouse","pancreas epithelium"
EMAPA:19247,"Whole mouse","pancreas head islets of Langerhans"
EMAPA:18822,"Whole mouse","pancreas head parenchyma"
EMAPA:17508,"Whole mouse","pancreas head parenchyma"
EMAPA:26220,"Whole mouse","pancreas mesenchyme"
EMAPA:32925,"Whole mouse","pancreas parenchyma"
EMAPA:32926,"Whole mouse","pancreas parenchyma"
EMAPA:17066,"Whole mouse","pancreas primordium"
EMAPA:17067,"Whole mouse","pancreas primordium dorsal bud"
EMAPA:35647,"Whole mouse","pancreas primordium epithelium"
EMAPA:35648,"Whole mouse","pancreas primordium mesenchyme"
EMAPA:17256,"Whole mouse","pancreas primordium ventral bud"
EMAPA:19248,"Whole mouse","pancreas tail islets of Langerhans"
EMAPA:18826,"Whole mouse","pancreas tail parenchyma"
EMAPA:17513,"Whole mouse","pancreas tail parenchyma"
EMAPA:35649,"Whole mouse","pancreas tip epithelium"
EMAPA:35650,"Whole mouse","pancreas trunk epithelium"
EMAPA:35651,"Whole mouse","pancreatic acinus"
EMAPA:32924,"Whole mouse","pancreatic duct"
EMAPA:32952,"Whole mouse","pancreatic duct"
EMAPA:35652,"Whole mouse","pancreatic islet"
EMAPA:35653,"Whole mouse","pancreatic islet core"
EMAPA:35654,"Whole mouse","pancreatic islet mantle"
EMAPA:18189,"Whole mouse","panniculus carnosus group"
EMAPA:35655,"Whole mouse","papillary duct"
EMAPA:35656,"Whole mouse","parabigeminal nucleus"
EMAPA:35657,"Whole mouse","parabrachial nucleus"
EMAPA:35658,"Whole mouse","paracentral nucleus"
EMAPA:35659,"Whole mouse","parafascicular nucleus"
EMAPA:18223,"Whole mouse","paraganglion of Zuckerkandl"
EMAPA:27665,"Whole mouse","paramesonephric duct"
EMAPA:35660,"Whole mouse","paramesonephric duct of female"
EMAPA:28937,"Whole mouse","paramesonephric duct of female, mesonephric portion"
EMAPA:28940,"Whole mouse","paramesonephric duct of female, rest of"
EMAPA:35661,"Whole mouse","paramesonephric duct of male"
EMAPA:29158,"Whole mouse","paramesonephric duct of male, mesonephric portion"
EMAPA:29185,"Whole mouse","paramesonephric duct of male, rest of"
EMAPA:27615,"Whole mouse","parametanephric mesenchyme"
EMAPA:35662,"Whole mouse","paranasal sinus"
EMAPA:32813,"Whole mouse","parasympathetic ganglion"
EMAPA:17271,"Whole mouse","parasympathetic nerve"
EMAPA:17270,"Whole mouse","parasympathetic nervous system"
EMAPA:32812,"Whole mouse","parathyroid gland"
EMAPA:35663,"Whole mouse","parathyroid gland capsule"
EMAPA:35664,"Whole mouse","parathyroid gland parenchyma"
EMAPA:35665,"Whole mouse","paraventricular hypothalamic nucleus"
EMAPA:35666,"Whole mouse","paraventricular thalamic nucleus"
EMAPA:32757,"Whole mouse","paraxial mesenchyme"
EMAPA:18715,"Whole mouse","parietal bone"
EMAPA:18019,"Whole mouse","parietal bone primordium"
EMAPA:35667,"Whole mouse","parietal cortex"
EMAPA:16053,"Whole mouse","parietal endoderm"
EMAPA:27774,"Whole mouse","parietal epithelium of capillary loop renal corpuscle"
EMAPA:27919,"Whole mouse","parietal epithelium of capillary loop renal corpuscle"
EMAPA:28260,"Whole mouse","parietal epithelium of mature renal corpuscle"
EMAPA:27979,"Whole mouse","parietal epithelium of maturing renal corpuscle"
EMAPA:27901,"Whole mouse","parietal epithelium of s-shaped body"
EMAPA:27768,"Whole mouse","parietal epithelium of s-shaped body"
EMAPA:17175,"Whole mouse","parietal pericardium"
EMAPA:19031,"Whole mouse","parietal serosal pericardium"
EMAPA:18538,"Whole mouse","parotid epithelium"
EMAPA:18537,"Whole mouse","parotid gland"
EMAPA:18539,"Whole mouse","parotid mesenchyme"
EMAPA:28269,"Whole mouse","part of afferent arteriole forming the juxtaglomerular complex"
EMAPA:35668,"Whole mouse",patella
EMAPA:19140,"Whole mouse","patella cartilage condensation"
EMAPA:18510,"Whole mouse","patella pre-cartilage condensation"
EMAPA:19159,"Whole mouse","pectinate line"
EMAPA:17748,"Whole mouse","pectoral girdle and thoracic body wall muscle"
EMAPA:17747,"Whole mouse","pectoral girdle and thoracic body wall musculature"
EMAPA:18025,"Whole mouse","pectoral girdle and thoracic body wall skeleton"
EMAPA:35669,"Whole mouse","pectoral girdle skeleton"
EMAPA:35980,"Whole mouse","pectoral-thoracic cartilage condensation"
EMAPA:35983,"Whole mouse","pectoral-thoracic pre-cartilage condensation"
EMAPA:35670,"Whole mouse",pectoralis
EMAPA:18179,"Whole mouse","pectoralis major"
EMAPA:18180,"Whole mouse","pectoralis minor"
EMAPA:35672,"Whole mouse","peduncular pontine nucleus"
EMAPA:31527,"Whole mouse","pelvic ganglion"
EMAPA:31522,"Whole mouse","pelvic ganglion"
EMAPA:35981,"Whole mouse","pelvic girdle cartilage condensation"
EMAPA:18185,"Whole mouse","pelvic girdle muscle"
EMAPA:18184,"Whole mouse","pelvic girdle musculature"
EMAPA:35984,"Whole mouse","pelvic girdle pre-cartilage condensation"
EMAPA:18028,"Whole mouse","pelvic girdle skeleton"
EMAPA:28120,"Whole mouse","pelvic smooth muscle"
EMAPA:30893,"Whole mouse","pelvic urethra"
EMAPA:30903,"Whole mouse","pelvic urethra"
EMAPA:28753,"Whole mouse","pelvic urethra of female"
EMAPA:18995,"Whole mouse","pelvic urethra of male"
EMAPA:28077,"Whole mouse","pelvic urothelial lining"
EMAPA:35931,"Whole mouse",pelvis
EMAPA:30944,"Whole mouse","penile urethra"
EMAPA:18682,"Whole mouse",penis
EMAPA:35674,"Whole mouse","penis epithelium"
EMAPA:35675,"Whole mouse","penis skin"
EMAPA:32281,"Whole mouse","peri-prostatic mesenchyme of prostate gland"
EMAPA:32781,"Whole mouse","periaqueductal grey"
EMAPA:31426,"Whole mouse","periarterial fibroblasts of cortex"
EMAPA:31434,"Whole mouse","periarterial fibroblasts of inner medulla"
EMAPA:31430,"Whole mouse","periarterial fibroblasts of outer medulla"
EMAPA:18448,"Whole mouse","pericardial cavity"
EMAPA:18447,"Whole mouse","pericardial component"
EMAPA:16132,"Whole mouse","pericardial component cavity"
EMAPA:16133,"Whole mouse","pericardial component mesothelium"
EMAPA:16588,"Whole mouse","pericardial component parietal mesothelium"
EMAPA:16589,"Whole mouse","pericardial component visceral mesothelium"
EMAPA:18449,"Whole mouse","pericardial mesothelium"
EMAPA:16282,"Whole mouse","pericardio-peritoneal canal"
EMAPA:16283,"Whole mouse","pericardio-peritoneal canal cavity"
EMAPA:16284,"Whole mouse","pericardio-peritoneal canal mesothelium"
EMAPA:16590,"Whole mouse","pericardio-peritoneal canal parietal mesothelium"
EMAPA:16135,"Whole mouse","pericardio-peritoneal component cavity"
EMAPA:16136,"Whole mouse","pericardio-peritoneal component mesothelium"
EMAPA:17174,"Whole mouse",pericardium
EMAPA:18450,"Whole mouse","pericardium parietal mesothelium"
EMAPA:18451,"Whole mouse","pericardium visceral mesothelium"
EMAPA:35676,"Whole mouse",perichondrium
EMAPA:31361,"Whole mouse","perihilar fibroblast"
EMAPA:28083,"Whole mouse","perihilar interstitium"
EMAPA:35677,"Whole mouse","perilymphatic channel"
EMAPA:17892,"Whole mouse","perineal body"
EMAPA:18921,"Whole mouse","perineal body"
EMAPA:27307,"Whole mouse","perineal body epithelium"
EMAPA:17894,"Whole mouse","perineal body epithelium"
EMAPA:27061,"Whole mouse","perineal body epithelium"
EMAPA:27063,"Whole mouse","perineal body lamina propria"
EMAPA:27311,"Whole mouse","perineal body lamina propria"
EMAPA:18387,"Whole mouse","perineal body lumen"
EMAPA:17893,"Whole mouse","perineal body mesenchyme"
EMAPA:27291,"Whole mouse","perineal body mucosa"
EMAPA:27053,"Whole mouse","perineal body mucosa"
EMAPA:18923,"Whole mouse","perineal body muscle"
EMAPA:27057,"Whole mouse","perineal body muscularis"
EMAPA:27299,"Whole mouse","perineal body muscularis"
EMAPA:27315,"Whole mouse","perineal body muscularis mucosa"
EMAPA:27065,"Whole mouse","perineal body muscularis mucosa"
EMAPA:27059,"Whole mouse","perineal body serosa"
EMAPA:27303,"Whole mouse","perineal body serosa"
EMAPA:27055,"Whole mouse","perineal body submucosa"
EMAPA:27295,"Whole mouse","perineal body submucosa"
EMAPA:17895,"Whole mouse","perineal body vascular element"
EMAPA:18924,"Whole mouse","perineal body vascular element"
EMAPA:35678,"Whole mouse","perineural vascular plexus"
EMAPA:35679,"Whole mouse","periodontal ligament"
EMAPA:35680,"Whole mouse","periolivary nucleus"
EMAPA:17167,"Whole mouse","perioptic mesenchyme"
EMAPA:35681,"Whole mouse",periosteum
EMAPA:27623,"Whole mouse","peripheral blastema"
EMAPA:32815,"Whole mouse","peripheral nerve"
EMAPA:16986,"Whole mouse","peripheral nerve trunk"
EMAPA:16665,"Whole mouse","peripheral nervous system"
EMAPA:32814,"Whole mouse","peripheral nervous system ganglion"
EMAPA:35682,"Whole mouse","perirhinal cortex"
EMAPA:16138,"Whole mouse","peritoneal component cavity"
EMAPA:16139,"Whole mouse","peritoneal component mesothelium"
EMAPA:16591,"Whole mouse","peritoneal component parietal mesothelium"
EMAPA:16592,"Whole mouse","peritoneal component visceral mesothelium"
EMAPA:35683,"Whole mouse","peritoneal fluid"
EMAPA:18452,"Whole mouse",peritoneum
EMAPA:31424,"Whole mouse","peritubular fibroblasts of cortex"
EMAPA:31432,"Whole mouse","peritubular fibroblasts of inner medulla"
EMAPA:31428,"Whole mouse","peritubular fibroblasts of outer medulla"
EMAPA:31480,"Whole mouse","peritubular myoid cell"
EMAPA:29244,"Whole mouse","peritubular myoid cell"
EMAPA:29110,"Whole mouse","peritubular myoid cell"
EMAPA:35684,"Whole mouse","peyer's patch germinal center"
EMAPA:19028,"Whole mouse","Peyer's patches"
EMAPA:32614,"Whole mouse",phalanx
EMAPA:32721,"Whole mouse","phalanx cartilage condensation"
EMAPA:32720,"Whole mouse","phalanx pre-cartilage condensation"
EMAPA:30911,"Whole mouse","phallic urethra"
EMAPA:30917,"Whole mouse","phallic urethra of female"
EMAPA:17956,"Whole mouse","phallic urethra of male"
EMAPA:18964,"Whole mouse","pharyngeal constrictor muscle"
EMAPA:19249,"Whole mouse","pharyngeal ligament"
EMAPA:16549,"Whole mouse","pharyngeal region"
EMAPA:16551,"Whole mouse","pharyngeal region epithelium"
EMAPA:18402,"Whole mouse","pharyngeal region lumen"
EMAPA:16550,"Whole mouse","pharyngeal region mesenchyme"
EMAPA:16552,"Whole mouse","pharyngeal region vascular element"
EMAPA:19250,"Whole mouse","pharyngeal tubercle"
EMAPA:17601,"Whole mouse","pharyngo-tympanic tube"
EMAPA:32801,"Whole mouse","pharyngo-tympanic tube epithelium"
EMAPA:18838,"Whole mouse",pharynx
EMAPA:16706,"Whole mouse",pharynx
EMAPA:16708,"Whole mouse","pharynx epithelium"
EMAPA:18868,"Whole mouse","pharynx epithelium"
EMAPA:26961,"Whole mouse","pharynx epithelium"
EMAPA:26977,"Whole mouse","pharynx lamina propria"
EMAPA:26963,"Whole mouse","pharynx lamina propria"
EMAPA:18381,"Whole mouse","pharynx lumen"
EMAPA:18869,"Whole mouse","pharynx lumen"
EMAPA:16707,"Whole mouse","pharynx mesenchyme"
EMAPA:35685,"Whole mouse","pharynx mesenchyme"
EMAPA:26965,"Whole mouse","pharynx mucosa"
EMAPA:26957,"Whole mouse","pharynx mucosa"
EMAPA:26969,"Whole mouse","pharynx muscularis"
EMAPA:26959,"Whole mouse","pharynx muscularis"
EMAPA:19269,"Whole mouse","pharynx pretracheal muscle"
EMAPA:18963,"Whole mouse","pharynx skeletal muscle"
EMAPA:18839,"Whole mouse","pharynx skeleton"
EMAPA:18649,"Whole mouse","pharynx skeleton"
EMAPA:18888,"Whole mouse","pharynx vascular element"
EMAPA:16709,"Whole mouse","pharynx vascular element"
EMAPA:17926,"Whole mouse",philtrum
EMAPA:35686,"Whole mouse","photoreceptor layer"
EMAPA:35687,"Whole mouse","photoreceptor layer inner segment"
EMAPA:35688,"Whole mouse","photoreceptor layer outer segment"
EMAPA:17813,"Whole mouse","phrenic nerve"
EMAPA:18411,"Whole mouse","physiological umbilical hernia"
